id,distance,avg_slope,avg_speed,prop_moving
52324010,-1.3183423443853746,-3.1345098377017444,-2.5799778241454514,-1.5948509357517922
31132324,-1.3181913757934314,4.273484620828464,-2.6321422422877636,1.0318662400543406
40595226,-1.3179588599098562,-1.048725034245886,-2.483640500007851,0.8145510215067677
47965025,-1.3179449150198372,4.728523004440983,-2.3993067454714527,-1.9389522557516052
31294767,-1.3173549855420834,1.6563837950562916,-2.5572460282542453,1.0258410448979984
16345234,-1.3167623277162823,7.003972715401718,-2.3272872456737246,-1.7994247745968917
52880583,-1.31635034716116,-2.4733287191844617,-2.4756202207184703,0.4318785616349026
37780329,-1.3161166186784528,6.480467756225168,-2.300004487861499,0.3779287158914658
16782090,-1.3156867522861326,8.843795838841304,-2.494654479911943,-2.878566837967085
35442435,-1.3147063658878506,-2.4099717400233054,-2.2858222866790574,-2.1218280120762723
41980230,-1.3145729799833226,3.4317033254668075,-2.2929757160787205,0.13735760448270426
33384292,-1.31451750357303,6.378740441185856,-2.619801138216228,-2.5087309053235245
24966938,-1.3130823925002206,5.862743701853539,-2.240542804607735,-0.5572613166902847
16461869,-1.3121214076880519,-0.5189866382315089,-2.2786496791844897,1.0318662400543406
4756792,-1.3118670650200994,2.2956426233937157,-2.281545571515184,-2.992734481130625
14889753,-1.3116933601944298,7.618370579929808,-2.410729218797027,-2.055763702962771
40660549,-1.3108178636210723,-0.4723462355974636,-2.482223238794352,0.8145405840720679
53143906,-1.3103582885500165,-2.906501572044652,-2.5572172611118877,0.977321905652574
24166530,-1.3103146349812618,12.511010919415387,-2.0964769556794094,-1.7509386416825932
54818753,-1.3103113003336484,-0.4456002767366291,-2.2406003388924507,-0.6698339835137896
16308954,-1.3102588554211865,-1.7213848782290213,-2.1104961430551556,-0.15341217101649282
50304234,-1.3098744614963187,0.018108924205416637,-2.4588432232953474,1.0014342141653119
28381258,-1.3095949573963757,11.486768393962137,-2.0610933705792016,-0.14693972630532648
52175246,-1.309266646181367,0.14663124837136954,-2.530490668051915,0.9969811227820583
55323323,-1.3091963154317066,-1.0637765274641808,-2.0942139404805884,1.0318662400543406
2577069,-1.3086527678707545,11.27575485995596,-2.0316358168047195,0.5120779926973273
19304079,-1.3075368735194632,5.304576465557906,-2.3865130383601536,1.0162004586508029
31644088,-1.3075183813826992,14.879832106627502,-2.300752433562804,1.0318662400543406
16502464,-1.307308298583067,8.201045785679106,-2.0826495492527157,-3.6160785687441828
42216510,-1.3069308771032093,4.176570474470289,-2.256978431941544,-0.43887375573445936
52467582,-1.3062024081746157,-2.6787652546662746,-2.5210262782161683,0.988822858163821
18301269,-1.3058907701976727,11.282697625071712,-2.325469162276705,-3.7513865317773423
27562020,-1.3055212306121733,-0.8527967188363952,-2.4554832210679463,-4.218156684107035
31767899,-1.3053857226591639,1.2236540033279986,-2.4410555402707175,1.0318662400543406
36214783,-1.305191706798032,-2.3106661997349685,-2.074115297019874,1.028240023916826
37888934,-1.3046493718362122,-1.4435198625117263,-2.623688538053524,0.9155378942768511
53305400,-1.30436895828692,-2.9954858253178194,-2.482451458123725,0.9084237990398147
28219840,-1.304290139343335,11.908012088689357,-2.152438636612963,0.00994677395796617
52149308,-1.3041434148483542,-1.7559549531048284,-2.4586437711083327,1.0318662400543406
42812685,-1.3039324225993731,-1.8918774688058466,-2.316185046533068,1.0318662400543406
40387843,-1.3036047176839303,3.6158048419284623,-2.38981934192182,-2.230623766140243
38999191,-1.303567733410402,-1.8431097820388016,-1.9925700374827013,1.0318662400543406
18432680,-1.3028659416627142,3.3360788827425303,-2.1862687960258445,-0.9122882534739922
24177619,-1.3028565440194406,11.374256920398091,-2.237819515131188,-1.2224548839354628
38320481,-1.3026258470345635,-2.0570274783343794,-2.1664194677988986,1.021613545617918
16512477,-1.302290866524328,11.526045078593803,-2.091912569091957,-1.1186119550345859
16576795,-1.3020104529750358,-2.716051851488901,-2.109211210696503,0.6012530737246002
12608253,-1.3020059057282907,3.8266425250961498,-2.387452765010511,-1.3036287023518653
35503251,-1.3015963503714327,-1.1248561540860842,-2.417499086298584,0.3753078123327597
45837822,-1.3005929245896415,6.926289854080818,-2.3650604213991273,-2.066530058302619
37867324,-1.300322514983189,4.678560206604072,-2.3810568703596062,-1.7065554623103911
51659364,-1.3001427471618592,0.6614227320422079,-2.4543248641356676,0.9657562503967083
29552291,-1.2999411525561517,0.7066955020895778,-2.622886893686484,0.19569062318936803
40926126,-1.2997716918274442,5.133389807515799,-2.1636961783223514,-0.1963776725996638
42187666,-1.298523017871191,0.21326916136471244,-2.5330912177210685,-0.23163975417963392
31553255,-1.2984945217915875,3.9453669991987796,-2.5089958592820976,-3.357340698614855
31883934,-1.2984945217915875,3.9453669991987796,-2.5089958592820976,-3.357340698614855
11468718,-1.2984487461743517,12.599314188555729,-2.202205792892117,-0.25194941111507174
39736415,-1.2983802343233894,11.058451928779235,-1.9136138207577391,-0.3085756233383684
39526418,-1.2983644705346726,-2.4085104589516013,-2.125474235176165,1.0318662400543406
6499173,-1.2976648008354659,1.222562527150289,-2.2734140592753533,-2.9768469005423377
50810222,-1.2976584346900224,1.7939999548422514,-2.6443797846468113,-1.0994759568268935
25837115,-1.2973213321313057,-1.7473410737283586,-2.3965949628518493,0.9473107981681783
17610947,-1.2968068869495235,-1.8388467010118665,-2.290923659923857,-0.6207412656400033
22825138,-1.2967932452092876,4.660862292585052,-2.4069472984817097,-1.936616012942167
46032639,-1.2959377565216093,3.047557896518947,-2.6304373096506857,-0.8930114179837295
34116840,-1.2959210832835435,6.942223682011202,-2.1968934606033597,-2.9198263308122643
38819073,-1.295896528151119,0.08319883723051014,-2.4485886959495042,-0.11604025222018939
42269957,-1.2955087995786383,3.983955655316714,-2.491258039304221,-1.7856502452985958
22551099,-1.2954984924860156,-1.0480665291921236,-1.850728847563386,0.3689881455248104
47965057,-1.2953505553919025,-3.4395588155723225,-2.418950868082913,-1.5156726188655483
20122562,-1.2953226656118648,4.081420033405641,-2.3981272926347796,-0.2370588057162278
48231795,-1.2951995867999593,0.6349261068808821,-2.253967471041418,-4.653135702773444
18301268,-1.2949634331189879,11.641923641305953,-2.174071527666098,-3.0946724249071016
14269943,-1.2947939723902806,11.797991237729246,-2.0841646187502314,0.0040563057552885345
48142613,-1.2941237082200268,-1.2343857873641553,-2.4348552621878463,-3.9268544011574815
54500223,-1.2934940661206973,2.4116992579529266,-1.9046192942471716,-0.4300473666449453
19290333,-1.2934128219788483,13.722407364556508,-2.4839051577175435,-1.3375784749112978
36176088,-1.2931224044867167,3.7494451365423602,-1.9788576996254397,-2.8061136376668685
23209431,-1.2928604830741888,-2.230555279045974,-2.456376920290531,0.8105718905734881
54139104,-1.2926094750538493,4.28590803493111,-1.9074192961033398,-1.0201994818446456
35102956,-1.2921990102476424,15.541467710610934,-2.5176547691318234,-0.32325912140360424
16599417,-1.2917391320268032,3.4828895576020353,-2.337294375595289,-1.7315026359243175
12094297,-1.2916181752633789,15.743226437024482,-2.6367162179226686,-2.4668848577409777
45745249,-1.2911689072849453,0.8931972776742019,-2.4773826876402643,-1.4782537438723093
38405631,-1.2908642417530118,-1.384757719124448,-2.634516490437034,0.9196384459967301
51205278,-1.2906717416407951,4.601897747863766,-2.4194782656928076,-2.648380862933537
14258604,-1.290652643204465,-2.1174087056354907,-1.8254712965731565,-1.6546116570479126
23209363,-1.2894806661433156,-0.7373910870665565,-2.6568570531921747,-0.6534507675880604
31014226,-1.2893988157019003,2.3288638899431855,-2.3745305646633454,-0.7045203920655831
47678346,-1.2892824061852213,0.1567154398207673,-2.5375443713580697,0.9929260893689082
34404335,-1.2887109688442315,-0.43660441842953196,-2.5577523299597438,0.9355052517847485
14573352,-1.2886894452096371,1.791443603536871,-1.9114083398436341,-3.8577102765234423
22326529,-1.2886103231162693,-1.9422240219118845,-2.561839181984056,0.9159016259238285
47477821,-1.288509374238524,0.8930004111079471,-2.5578961656715333,0.9281268948056041
44120455,-1.2885014923441658,1.6474678366812483,-2.3590749379791953,1.0089288762215456
47266502,-1.2884790592602224,0.08377461490878861,-2.5501846537101285,1.0318662400543406
37578900,-1.2884708742160809,0.0756718069038096,-2.4939909178282207,0.9190475582436549
35168175,-1.2884566261762789,-0.617183569709457,-2.502490649490232,1.0318662400543406
42402408,-1.2884535946784488,-1.2736254360826178,-2.241520887447903,1.010526118537115
26710776,-1.2884357088412508,-1.5869019522589454,-2.304156545408488,1.0289066993922813
34202901,-1.2883962993694582,-1.0729886755654918,-2.3289154659311806,0.7839907951678838
35906545,-1.2883853859772696,0.4790100409002387,-2.6222290850312335,0.6694907217313831
28309331,-1.2883632560431093,-1.7622839047317045,-2.346047258110051,1.0116615167074905
51407873,-1.2883387009106846,-0.059600874953669336,-2.5909918040495437,0.5174580791955705
16383572,-1.288330819016326,-1.2864700480306255,-1.784832913468907,-1.9304091407744088
26464561,-1.2883111142804302,-2.017261271229293,-2.326489436925665,0.9969516590005779
41241122,-1.2883062638839018,-2.4126730840487656,-2.548084652318002,0.8264992919537878
38953190,-1.2882783741038641,-0.09297556230857458,-2.592269065170234,0.5115298988116608
38195759,-1.2882656418129774,-1.3241350356609405,-2.5067424331307286,0.3610288194658054
44120078,-1.288258063068402,-1.2221913264584763,-2.625748265446349,0.8057757347620418
46515751,-1.28824684652643,-1.7137588268116475,-1.8255671870476828,1.0318662400543406
50028091,-1.2881956142131,0.07405149113892633,-2.5159210693523875,0.8700853710046272
34128931,-1.2881746968780716,-1.3446347425477885,-2.4704248748086353,0.8761792124728488
40272798,-1.2881322559084492,-1.0263270515488874,-2.4287144361991815,0.848927104963846
50201701,-1.2880955747847038,-0.29869058991607095,-2.5580937000490582,0.8937183777247124
56260871,-1.2880455550705059,1.175853613818128,-2.055128983063665,1.0318662400543406
16858815,-1.2880270629337418,-1.3174551178100875,-1.7823972954159386,1.0318662400543406
36070282,-1.2879861377130342,-0.920658614101067,-2.4352388240859515,0.8969834941405618
29099682,-1.2879758306204117,-1.3558406091162913,-2.224318136317884,0.24664048997620652
26331282,-1.287950669188421,8.296931944249692,-2.359264801118757,-1.1363109808835354
52823839,-1.2879500628888552,-0.28695239392772093,-2.627215389706602,1.029412603778957
49258031,-1.2879294487036097,-1.0259665057427754,-2.4232659394365967,0.7072983689946202
53398692,-1.2879145943642418,0.37384972923409737,-2.621245248762594,0.9732503393557864
42139686,-1.2879133817651098,-1.6561805263693106,-2.342529995504426,1.0318662400543406
48708984,-1.287869121896789,0.040869668583129286,-2.4893536544801282,0.9868347978237788
51267052,-1.2878118265877987,-0.03769598514404697,-2.636227176502585,0.9570818806357296
54316610,-1.2877272477983366,-0.7522627337142263,-2.3785713892598843,0.9395545259568566
40842144,-1.2877260351992041,-0.031728298451369076,-2.551245202358389,0.07986798030221498
53338153,-1.2877248226000724,-0.07860277964864072,-2.5092221608019796,0.5561995965356524
17265834,-1.2877172438554967,8.02289414035873,-2.3327414958647803,-1.3227581142017855
35322362,-1.2876744997360914,-0.819662167951261,-2.5351356026379688,0.8402725297517561
20774682,-1.287655704449544,5.0679793889550115,-2.3022809277267533,-1.2791237824351085
51632177,-1.287622054823629,-0.4106409170033337,-2.5484969813584653,0.923026468403032
53685500,-1.2876126571803554,0.5295261242228282,-2.44948431298158,0.8514630344452702
34053784,-1.2875850705501009,-0.0817414891342868,-2.578146316082,0.5285331472326252
52578476,-1.2874601728394972,-0.8305104933998764,-2.3760686478747473,0.96448422869712
41670831,-1.287455928742535,-0.8767858814718279,-2.584843306822917,0.39535724187686994
29959380,-1.2874010586318085,-1.4470363339395642,-2.3875563267229993,0.9319334504467937
34945461,-1.2873646806578463,2.652920157893642,-2.29698393791392,-0.525889756070776
27771875,-1.2873513420673934,-1.776683007712733,-1.9599672761437565,1.0318662400543406
48288649,-1.2873195113401765,-0.5307350723118027,-2.507653392638729,1.0292365413286633
38317636,-1.2870851765579032,-0.5927075366227015,-2.582359743532685,0.5700449742253713
39367007,-1.2870418261389316,-1.4739241152725253,-1.7307890420258796,1.0318662400543406
54547544,-1.2868156764007999,-2.003042516035929,-2.137307119732711,-1.2447854367246773
47153538,-1.2867608062900733,-0.6692110048818214,-2.528574776370879,0.4527708899505489
50974022,-1.2867589873913754,0.4785724228136163,-2.5455243766481495,0.9432431701739084
28623573,-1.2866971448356395,-0.5246194425222569,-2.576744397344425,-0.33237277781984564
54201627,-1.2864300698768003,0.9641357749878982,-2.5421125935645033,0.9158167012704925
28445994,-1.286424613180706,11.490252414416263,-1.9708412559550401,0.24263096306608511
28399135,-1.2864197627841778,10.864677580440265,-2.000663193532722,-0.17062715851658652
41726999,-1.2863072942146776,-1.414950797202855,-2.4509917112411332,0.8527733023759156
32019964,-1.28611267205398,2.334903038214457,-2.4443848575462708,0.8936980355088932
56204573,-1.2860772035293668,-0.2660493816441841,-2.4862813236763053,0.9481949151356209
53805598,-1.2860584082428195,0.13614936851379258,-2.478103784008702,1.0238980704383713
48399009,-1.2858264986588104,-0.3276393701214947,-2.5494098586759555,0.9289957968233465
55316273,-1.2857446482173955,-0.25919878521181955,-2.5754134375579993,0.967313059083828
50841906,-1.2855309276203675,-0.7394200688999109,-2.4687448736949342,1.0292009361234793
55028447,-1.2853684393366693,0.8519749069777985,-2.4257341602509035,1.0182446294152032
55135118,-1.285326604666613,2.159650428733885,-2.641282522319611,0.5248046420004703
54539580,-1.2851741203257547,-0.27971291185105956,-2.6115545574069654,0.699238649047437
48340839,-1.2849115926136607,0.08473022589320824,-2.5612868528507837,1.0318662400543406
52466912,-1.2849058327677831,0.024353055865431662,-2.4991229760248683,1.0292554743623066
32681629,-1.284621478271312,0.1631642820288888,-2.1811098884963287,0.6001665812948361
36191529,-1.284363800955746,-0.45892797364241183,-2.6553995179793746,0.8073976746271349
22796710,-1.2841124897856238,1.6475016986379327,-2.1357728721402904,-0.8358950362435125
29310205,-1.2836668596045866,-2.563271725783532,-2.3099176451180283,0.7367462477578972
52082272,-1.2835713674229356,-0.6327326434822582,-2.558013152050455,0.4619286002956979
29022656,-1.2835125563650303,-0.3975543265756291,-2.623556209198678,0.8264789303686111
54657118,-1.283506796519153,10.803743650837154,-2.0188823836927203,-1.8603907787372524
27445841,-1.2831678750617383,-2.8075839866072383,-1.8608548816733643,-1.4217570057302538
13720434,-1.2828268315558424,1.7934972097404802,-2.2742962516409957,-0.7496450413450766
10353852,-1.282426976992041,3.77889270921029,-2.665817059131913,-0.7321748195982772
10152236,-1.282378473026758,3.722260411810365,-2.6706710349524343,-0.32521767807574975
39851897,-1.2823499769471542,6.425873360031717,-2.507505721307958,-0.8350984734817154
22186389,-1.2822854060433713,5.016488397463911,-1.7096356033453761,0.21291376972944492
22193117,-1.2822854060433713,5.016488397463911,-1.7096356033453761,0.21291376972944492
9996440,-1.2822344768798242,3.984270308892708,-2.6077764727106287,-1.0852454825610036
43065247,-1.2821401972973054,-2.6111904979844573,-2.289734618039731,-0.5543252360482351
28790702,-1.2821013941250792,11.867983140118037,-2.037063217662909,-0.04147630990012557
29357820,-1.2815326851321363,11.866504481222115,-2.1021153155815564,-0.1322016939445918
56471857,-1.2811934605249387,-2.868326390052418,-2.113066007772461,-0.6201604327117317
50234268,-1.2811895195777596,-1.0149074551122614,-1.8938987391951299,-4.464696529510218
6014333,-1.281165267595118,4.518039337447612,-2.6160671631381733,-0.08842817641327655
41910469,-1.2810403698845143,-2.0172682255498366,-2.124822179949386,0.8644161356044188
29176364,-1.2809166847730429,11.540255960029551,-2.105375591715451,-0.16670082215251408
48691346,-1.280492881376383,-2.174163083831117,-2.054553640216507,0.9179850720993675
23209429,-1.2803594954718547,-2.306031769540421,-2.1760085152515294,-0.1702817488269409
26328148,-1.2799896527365722,9.208903552051298,-2.2861866704822575,-1.9032917624223629
38052643,-1.2798553573826952,-1.7115705017755634,-1.9777453701209342,0.8665885619146095
15377098,-1.2797216683283839,0.15456945959789062,-2.6024296198510415,-0.28103191293751445
31036557,-1.2793891130164126,5.778113645385047,-2.3790604306799685,-0.7619782169970472
41011710,-1.279068380545979,-2.6119728571901715,-2.5462282127311724,-0.22998907707809896
39522240,-1.2788255575697813,11.262708529948034,-2.2135400469811266,-0.08506568238829315
24283553,-1.2786700417310928,3.1255041223176074,-2.2239921087044943,-0.5537402187619321
52385628,-1.278530289681121,-0.9513273744519235,-2.530973956043527,0.47483714749260864
23238475,-1.2781049705355463,2.198161872605878,-2.1767564609528343,-0.2259532863636339
35701620,-1.2779339940579237,-0.9999713936201282,-2.3897694788750665,0.8135546234767583
6098463,-1.2778860963922067,4.642761601503625,-2.664434318489243,0.9418621817751008
34116841,-1.2776878364341129,3.976020047350714,-2.5732232991198183,-1.4225705908327952
5854863,-1.2776469112134055,4.685969169624959,-2.670814870664224,0.5983309609364286
40774067,-1.2776138678870563,-1.8941801954503479,-2.5210051823117725,0.9386280615897812
28738953,-1.2774492575548773,-1.5734880848046577,-2.411484835736294,0.9122695266887972
29530191,-1.2773825646026131,2.966908503765897,-2.269597618389206,-0.3629336064985311
26964076,-1.2773355763862453,-0.49912337100559107,-2.6212241528581983,0.5737091029840656
51701088,-1.277295257465104,5.910339516704752,-2.0852194139700204,-4.083430227098994
52935408,-1.2772891944694433,-0.7943397137343444,-2.523226005701802,0.9388929427786
36287714,-1.2769763438933683,3.5204759110186576,-2.1058358659931766,-1.5467424599185364
52123655,-1.276903891095227,-1.7813798925525337,-2.6146288060202787,0.9807272945253016
46091990,-1.2765828554750103,1.377179388642257,-2.549831776763871,-1.593970690292048
17333446,-1.2756761344740022,2.854079850094409,-2.30649627298693,-0.6075575433318368
28941676,-1.2752887090513043,-2.361355948345177,-2.2905209199308474,0.47462102443866494
35481868,-1.27500405140505,5.009280651027147,-2.3254710800861953,-1.478901253895563
51974740,-1.2749158348181917,-0.6346362841386687,-2.4787481679975185,1.0318662400543406
52789735,-1.2748818820424936,-3.562737110059506,-2.6618567825339765,-3.1627737587083593
16367562,-1.2746399685156449,1.745642756806088,-2.3168869648066006,-0.7319743415775359
19946674,-1.274611169286258,-0.03670800456118778,-2.610526611520043,-3.7009255089069075
49302557,-1.2745132519063431,4.878555052922704,-2.319516281618112,-1.106546454211022
49302516,-1.2740658028266079,3.1703626954008413,-2.403476063303857,-2.8551903536624823
19839714,-1.2740097201167493,3.5738121012582864,-2.234501704712577,-1.5799806034682053
29102276,-1.273920290930759,7.616541793910937,-2.2620414489965333,-1.8039446912526051
36666163,-1.27387118066591,2.399805997303786,-2.2479071930513554,0.4193811962725045
24742534,-1.2737341569639855,0.9774370586239663,-1.6103889622106473,-1.104208091231857
30151658,-1.2736677671615044,2.08783635315938,-2.133663281700712,-1.2951822023131787
52450583,-1.2733603732815237,-2.5540366301162765,-2.5082325711048683,-0.2428387820870218
45024471,-1.2732803417388068,0.30580364302701357,-1.9736796140010189,0.19399279891315327
27644589,-1.2725418688673737,-0.9822836469872033,-2.4685761064597678,0.014392653234346563
24700093,-1.2724597152761759,-0.5418088946734111,-1.6002821061955737,-0.15774135613717255
40295323,-1.2721053331798273,1.017016486488627,-1.9861837318792495,0.3203096848251048
3020560,-1.2720071126501291,-2.5578612131758005,-2.4811722791935433,-1.1122373750503327
28698037,-1.2718367424720727,6.410361476828902,-2.308924219801936,-1.1038247964425614
41495447,-1.2718179471855255,12.777976908022643,-2.1079838126225656,0.0779722132110328
29405913,-1.2716327226681015,13.272049884703724,-2.1635235754682043,0.31117474828908404
24095809,-1.2712407499986584,6.309734824270119,-1.8876850364458255,-0.07984181339880032
19459540,-1.2711783011433566,1.7228804894326781,-2.0121125161911633,-0.040529347115803985
17265838,-1.2707205449709986,13.47542159186366,-2.507513392545921,-2.416068910575348
21499502,-1.2704895448363387,1.4926646235313565,-1.865879542538543,-1.2506203717691675
50123502,-1.270220044679235,-1.139222831392991,-1.8798795518193836,-2.807203077798214
30874743,-1.2699957138398015,3.1991960128175947,-2.5053175006792685,-1.1432531151404626
6493715,-1.2699311429360185,4.511210632046303,-1.737405484768195,-1.0841510681160627
39143396,-1.2695388671167924,10.31207387066695,-2.06466049623158,-0.27919019781071613
15858970,-1.2692969535899439,-2.1384200297715066,-1.6065341651346887,0.08844818270121603
52196766,-1.2692266228402835,0.91994867570719,-2.410984287459267,-1.1001083344680063
10649846,-1.2691596267382363,2.0753241655386043,-2.3673867243111353,-0.9923836871367469
29195922,-1.2690147211419536,2.61005076045636,-2.1095564164047977,-2.9051684235318564
29488119,-1.2690147211419536,2.61005076045636,-2.1095564164047977,-2.9051684235318564
51139435,-1.2687864493553407,6.415558940795699,-2.3100979192101376,-1.8696786283378533
16757429,-1.268615169727935,1.940179614178261,-1.71322190709266,-0.27885042834387663
10482052,-1.2681783308906054,1.0944109890048965,-1.684876682822683,-1.1630962712829245
52051569,-1.2681665080490678,-1.4687654197898978,-2.0100221038464894,-2.817357876415789
2843756,-1.2680322126951906,12.826129997127026,-1.629835550444582,-0.5773311673190817
50404128,-1.2679212598746057,1.040374809601106,-2.58933673445922,0.622294551195428
14919407,-1.2678115196531532,4.896919218207766,-2.480518306157274,-1.3641070416919883
50105488,-1.2677969684635682,-0.955543526674039,-1.9523343943714624,-0.66849604446157
